外形	11088
就要	11088
虛假	11088
行人路	11087
件事	11082
核突	11082
申請人	11077
懵	11076
雜物	11076
愛爾蘭	11073
佣金	11072
遺產	11072
煌	11071
誠實	11069
配搭	11067
仲未	11066
最低工資	11065
聽歌	11057
聖經	11052
岑	11044
姿勢	11041
放緩	11041
清新	11034
劇場	11033
凹	11032
維港	11031
差別	11029
丙	11028
利申	11027
水位	11026
報價	11021
信仰	11013
營造	11010
比喻	11005
民望	11005
鍵盤	11005
當前	11004
供款	10999
檸檬	10998
咦	10997
節日	10989
點名	10986
憬	10984
長達	10984
擴張	10982
季後賽	10981
艘	10981
估到	10978
公子	10977
炒家	10977
人參	10974
好意思	10971
點頭	10970
伊斯蘭	10969
聊天	10968
自問	10965
有名	10964
多次	10962
信貸	10961
致敬	10960
馬體會	10960
口氣	10958
督察	10956
小妹	10946
不是	10945
安全感	10945
精神科	10938
髓	10938
詹	10935
渾	10928
咪有	10927
後便	10927
不便	10921
恐襲	10916
搓	10916
外圍賽	10910
熱身	10910
峽	10909
熱烈	10909
留名	10905
自此	10904
常用	10903
意欲	10900
主客和	10899
要有	10897
民心	10894
開學	10892
被困	10890
國王	10889
試用	10887
化粧品	10885
只限	10884
𠝹	10884
作風	10878
捉住	10875
翻身	10875
開場	10875
珠寶	10873
地道	10872
落雨	10871
奶奶	10868
定罪	10868
屋邨	10868
洗錢	10868
弘	10862
宣揚	10858
借貸	10854
捷克	10854
心意	10851
活力	10848
賣廣吿	10847
配套	10847
息率	10845
衞生署	10840
通識	10839
金色	10837
釣魚	10837
得益	10833
襲警	10831
永不	10826
軀	10825
斯文	10824
輔導	10821
佢有	10820
鬥爭	10820
蓉	10816
不一定	10815
計數	10805
柴灣	10803
鎚	10803
首名	10803
都想	10802
伺	10800
天主教	10798
月內	10798
粒鐘	10797
太多	10795
盲目	10795
改裝	10790
粟	10783
糞	10780
紫色	10778
武裝	10776
治安	10774
狗隻	10770
高危	10770
依靠	10767
分為	10766
撤銷	10763
直線	10763
翻版	10763
主播	10762
款式	10755
少許	10753
嬅	10751
綺	10748
控吿	10747
稱呼	10747
做手術	10746
規格	10744
規管	10744
我個	10742
近乎	10742
過期	10741
錘	10741
可怕	10739
蔭	10739
展出	10738
開花	10737
車身	10736
年前	10734
限期	10724
開大	10722
馬拉	10722
物理	10718
囂	10717
到訪	10716
波鞋	10714
賽馬	10713
多達	10707
洗手	10705
蠍	10704
係幾	10701
好幾	10697
清晨	10694
親密	10686
風扇	10686
賈	10684
冷門	10683
欖	10682
一系列	10681
啟德	10666
儒	10665
演講	10664
停留	10656
提問	10656
揼	10654
煒	10654
連日	10654
榴	10643
吿知	10641
牛仔	10640
唔算	10635
心理準備	10633
卵	10632
接連	10632
研究所	10626
熱潮	10623
車隊	10621
籌備	10620
翰	10619
升降機	10613
麒	10613
辦事	10609
入職	10608
留力	10603
地底	10602
侍應	10598
年青	10596
汽水	10596
球手	10594
限量	10592
西瓜	10589
儲存	10588
班人	10585
不堪	10583
去信	10583
屏幕	10583
評判	10576
咁大	10575
管理局	10574
指導	10573
氣温	10573
打仗	10568
專輯	10566
廉署	10563
時間表	10562
毆打	10560
汽油	10560
神話	10560
都話	10558
新型	10553
突擊	10550
樓盤	10549
牽涉	10549
定時	10546
創辦	10545
百分點	10545
疇	10544
衡量	10544
超出	10541
連串	10539
低頭	10538
頑	10537
曲線	10535
衰退	10534
點心	10533
短褲	10529
日落	10527
波膽	10527
瘟	10527
馬仔	10524
憧憬	10523
食用	10522
正經	10517
注定	10514
吿別	10513
解除	10509
過於	10509
工場	10508
舉動	10508
同好	10505
場景	10505
嫲	10505
入息	10503
有加	10502
易手	10499
低價	10495
尾場	10492
來電	10491
跌市	10489
轉投	10485
智利	10484
咪要	10482
似的	10479
拉開	10478
本質	10478
追擊	10478
趾	10477
失落	10472
總算	10472
月後	10471
從不	10466
良知	10465
高雄	10460
競爭力	10459
治理	10457
麪包	10457
戲份	10455
匡	10452
趕走	10452
中路	10445
無牌	10437
一如	10433
下水	10430
愛心	10430
瞄	10429
情感	10422
人馬	10414
犀利	10412
外籍	10410
賭博	10410
主題曲	10407
見狀	10403
鈎	10403
睡眠	10402
查看	10398
點擊	10396
主持人	10392
想知	10391
迴避	10391
學業	10389
分別為	10387
倖	10385
閂	10385
剩下	10384
自豪	10384
吠	10382
湖北	10381
擂	10380
游泳	10379
住宿	10378
東南	10374
風向	10372
螢幕	10371
物件	10370
擔憂	10366
温暖	10364
球衣	10364
兩家	10363
範疇	10363
頹	10362
仔仔	10359
長洲	10359
水浸	10358
政制	10356
孤獨	10355
獸醫	10355
好味	10354
終點	10345
定下	10343
沉重	10342
覆蓋	10342
鄰近	10342
巴士站	10336
慶幸	10336
戀情	10335
跟蹤	10335
容量	10331
僵	10328
探索	10326
公正	10325
中伏	10324
遭遇	10323
原裝	10321
疼	10321
隨機	10321
名額	10319
未算	10317
交易所	10315
就可以	10314
重生	10313
小圈子	10310
想要	10309
滄	10308
同上	10305
翹	10302
自首	10302
冼	10298
歲月	10291
蕙	10289
關節	10289
時尚	10287
身亡	10285
指令	10282
線條	10279
分歧	10278
匆	10276
探討	10276
就知	10275
喜劇	10273
疚	10272
收息	10268
匠	10263
豈	10263
報料	10260
寶馬	10258
放水	10258
硬件	10258
豫	10256
喪屍	10251
電視機	10251
挪威	10248
念頭	10246
我會	10243
三國	10242
大家都	10240
同屋	10237
比如	10237
兩粒	10236
第一次	10232
防水	10232
修正	10231
轆	10231
大局	10230
溜	10226
領軍	10221
院長	10219
拉票	10212
報稱	10211
町	10210
下屬	10209
藉此	10209
大王	10207
出年	10205
實情	10205
百貨	10205
蜘	10204
表白	10203
坊間	10202
爆冷	10202
嘟	10201
乓	10198
詐騙	10195
嘞	10194
角落	10193
瓏	10192
染病	10191
委託	10190
控球	10189
畫家	10189
教主	10187
閃電	10186
底褲	10185
天佑	10183
浴室	10180
成班	10177
消滅	10177
趁機	10175
通知書	10175
立體	10173
夥伴	10171
啜	10167
污糟	10167
運費	10165
當作	10164
左翼	10163
極為	10162
好快	10161
快手	10160
旅行社	10159
深刻	10157
聘請	10156
走位	10156
分類	10151
心裏	10147
親手	10147
王國	10145
收拾	10144
撞車	10137
今期	10132
追討	10132
飼	10132
縱火	10131
模仿	10124
士的	10121
論點	10116
表格	10114
無所謂	10113
爭奪	10113
大自然	10111
冇問	10109
支票	10108
㗎喇	10103
皆因	10094
封關	10093
記招	10093
封閉	10089
改造	10088
户外	10086
個個都	10083
羽毛球	10083
庭上	10080
話佢	10080
原意	10076
掀起	10075
叢	10071
富貴	10069
納粹	10069
收得	10065
擅長	10064
物流	10062
策劃	10062
瞓覺	10061
都知	10056
干擾	10053
客串	10047
開展	10047
肛	10042
難忘	10040
中指	10039
癖	10039
打鬥	10038
主觀	10036
案例	10036
男孩	10033
實驗室	10031
有機會	10022
先會	10014
通報	10014
風雲	10010
保存	10009
入股	10005
以便	10004
印象中	10003
蜘蛛	10002
伙記	10001
噉你	10001
噉吖	10001
噉呀	10001
噉囉	10001
噉我	10001
噉樣	10001
既	10001
癡	10001
香港特別行政區	10001
妥協	9999
足足	9998
不當	9994
講座	9992
重現	9986
新低	9980
近來	9977
如果你	9976
多個	9972
係點	9965
高大	9964
是但	9958
煮飯	9957
不和	9955
獎項	9955
見底	9955
股災	9954
通車	9951
大頭	9950
顛覆	9946
知情	9945
聯手	9945
一定係	9942
散步	9941
小人	9940
生性	9940
躺	9937
學系	9932
嚇親	9929
校服	9927
和諧	9925
全能	9922
幾多錢	9916
誠信	9915
店主	9912
為佢	9911
發脾氣	9910
音響	9910
弱點	9908
配角	9906
重用	9904
舒適	9903
鄉下	9903
小學雞	9902
搜索	9891
新作	9891
綜藝	9886
折扣	9884
竭	9881
三文魚	9879
偏向	9879
係話	9878
幼稚	9877
大腦	9875
曼谷	9875
放生	9874
放置	9874
寶石	9871
發掘	9869
想問下	9867
故障	9867
號召	9864
街道	9864
差佬	9857
百分之	9855
邵	9855
上路	9854
放手	9853
一下子	9850
應承	9849
温馨	9848
減息	9847
當成	9845
兇手	9844
法師	9843
糾紛	9841
回想	9835
小丑	9835
出外	9828
東莞	9827
畏	9827
韌	9827
售賣	9826
選區	9826
泡菜	9819
黃絲	9817
罷課	9816
原理	9815
飲茶	9813
國產	9812
得悉	9807
行路	9806
你睇	9804
相應	9797
郵輪	9796
勃	9794
不止	9792
火車站	9791
湘	9790
採購	9788
腺	9783
任期	9781
文員	9781
注重	9780
境內	9777
邪惡	9776
妒	9775
客廳	9775
內政	9774
命中	9774
送禮	9774
簡介	9773
蛋白質	9767
有好多	9761
香水	9761
裹	9760
十一月	9759
船長	9759
好戲	9753
內衣	9750
善用	9747
模糊	9746
主帥	9744
允許	9744
祈禱	9744
何以	9741
肆	9741
入閘	9739
舞台劇	9738
行貨	9738
務求	9736
品質	9734
孚	9734
交投	9728
禧	9726
小花	9725
公然	9724
車程	9722
工廈	9721
唔記得	9720
勾結	9718
龍蝦	9717
其他人	9716
堅決	9716
殺入	9714
去世	9711
的人	9709
蠱	9708
降落	9708
自發	9707
廠商	9706
處境	9705
草地	9703
投放	9700
貼出	9697
貨櫃	9692
中華民國	9691
大作	9690
鎖定	9686
晤	9679
云	9678
肉酸	9676
巡邏	9675
既定	9675
話我	9675
急症室	9672
視察	9672
事務局	9671
旅程	9671
攏	9670
空軍	9670
牛市	9668
躲	9668
適用	9667
外星人	9666
經濟學	9666
紀錄片	9664
土瓜灣	9663
十二月	9662
球壇	9662
摧毀	9657
暴露	9654
領取	9654
走私	9653
收報	9651
視覺	9651
赦	9651
函	9649
請假	9649
泣	9641
多餘	9640
晃	9640
盟友	9638
右翼	9637
詭	9634
瑟	9631
備戰	9629
牛仔褲	9627
核彈	9623
格仔	9621
所為	9617
救護	9617
加劇	9616
膳	9614
睇完	9613
預訂	9612
大晒	9611
八卦	9609
默契	9609
糧食	9607
讓步	9606
面子	9604
食環署	9603
內外	9600
起火	9598
分區	9596
人影	9592
產量	9591
免疫	9588
燈光	9584
及早	9580
相約	9576
長輩	9576
今早	9574
彰	9572
重演	9571
可取	9569
本土派	9565
個唱	9564
出租	9564
轉機	9564
廢老	9562
陌生人	9561
巴基斯坦	9559
施政報吿	9559
響起	9559
茨	9556
專利	9555
梳化	9551
首要	9551
兑換	9550
魚蛋	9549
夷	9544
渴望	9544
仲好	9543
值錢	9542
定性	9541
農曆新年	9541
就死	9537
未有	9537
閲	9537
殷	9536
情願	9534
俗稱	9533
同業	9530
打架	9529
暗瘡	9529
贖	9527
無恥	9526
宣言	9524
火警	9518
比重	9512
瘀	9511
見過	9511
地板	9509
款項	9508
痛楚	9508
友善	9507
包含	9503
出頭	9494
寫明	9494
鬍	9494
大帝	9491
聯網	9491
身心	9491
青山	9490
馬賽	9487
勞工處	9483
我講	9482
好冇	9479
覆核	9477
承接	9476
馬主	9476
鮑魚	9474
囑	9473
積分	9472
菜式	9472
口感	9471
吟	9471
套房	9471
少量	9470
水泥	9470
社運	9467
税務	9467
席位	9466
加工	9464
光環	9462
守則	9462
冰島	9459
響應	9459
假日	9455
難受	9450
貼上	9448
就正	9446
拖延	9446
器材	9445
此刻	9444
魁	9444
水喉	9440
總站	9436
追查	9435
接駁	9433
算係	9428
導遊	9426
履行	9426
票站	9426
列為	9415
乜都	9412
冇咩	9411
轉換	9410
阮	9410
管理費	9409
唔係好	9408
原創	9406
警長	9406
面具	9406
後市	9403
棠	9402
作供	9401
緯	9401
食客	9400
復仇	9398
冬季	9397
泳衣	9395
芸	9394
篩	9392
氣息	9390
個樣	9389
周期	9387
沿途	9387
睡覺	9387
海底	9385
罐頭	9384
削弱	9383
入學	9380
魷	9380
槍手	9378
失守	9377
列入	9376
各有各	9375
莓	9372
送貨	9371
係人	9367
絕殺	9365
欺騙	9364
為期	9361
資本主義	9361
又唔係	9358
嚐	9358
台下	9356
觀感	9353
想睇	9352
手錶	9349
梭	9347
旅遊業	9345
標誌	9341
進軍	9341
決策	9340
附屬	9338
穫	9335
新生	9332
對立	9331
負評	9328
香檳	9328
煤氣	9324
虛擬	9324
急速	9320
發炎	9319
膀	9319
化身	9318
濕疹	9317
差價	9316
有待	9315
質問	9315
好容易	9314
效益	9314
折磨	9312
目擊	9312
花紅	9311
羅拔	9305
換取	9303
父子	9303
病例	9303
打到	9300
莊家	9299
無助	9296
獲准	9296
菠蘿	9294
推銷	9293
模樣	9292
香港仔	9292
師父	9289
恥笑	9288
盞	9284
阿哥	9281
來往	9279
係一個	9277
靜靜	9275
今個星期	9273
客機	9272
扭轉	9269
胸部	9268
董事長	9268
聞到	9266
大道	9264
回流	9262
剖	9256
指揮官	9256
萎	9255
力爭	9254
失戀	9254
死神	9253
字幕	9249
炫	9248
反觀	9247
觀望	9237
內戰	9233
其實我	9233
棵	9231
咕	9227
散播	9225
任命	9223
寫信	9223
職工	9223
扣除	9221
頭腦	9217
火燒	9215
長江	9214
少於	9210
平倉	9210
俾你	9202
不失	9198
堅強	9198
寬頻	9197
制止	9196
俾佢	9195
半價	9195
心聲	9195
許可	9194
據説	9193
第日	9193
蔓延	9193
用地	9190
發力	9190
社會主義	9189
咪又係	9186
唞	9185
交友	9183
唔會有	9182
執導	9181
原廠	9177
圖書	9177
喜好	9176
人命	9175
增幅	9175
糾纏	9175
感恩	9174
文書	9171
打爆	9170
親中	9170
一貫	9167
共享	9166
士多	9166
親生	9164
出位	9163
難聽	9161
後台	9155
結業	9146
貼紙	9145
大風	9143
傷亡	9141
噉就	9141
唔開	9137
口岸	9136
克服	9135
你要	9133
癢	9133
聆聽	9132
其實係	9130
佢講	9129
風雨	9129
大海	9127
動議	9125
匿名	9125
俄國	9123
被殺	9122
過海	9121
歇	9119
僭建	9118
國債	9116
下班	9114
低估	9114
忠誠	9114
倒不如	9112
加密	9108
一再	9107
掩飾	9107
證書	9106
不單	9105
國防	9105
中國大陸	9102
大鑊	9100
發作	9100
紅牌	9099
揹	9098
人頭	9095
嚟㗎	9095
落手	9092
風頭	9089
你話	9088
大中華	9088
芭	9088
反共	9087
出品	9085
回顧	9084
前期	9082
特工	9082
縱使	9081
初時	9077
探望	9077
籌碼	9077
徘	9073
你又	9071
引導	9071
有講	9067
瀏覽	9065
髀	9064
芬蘭	9063
功效	9062
品種	9058
猶太人	9055
古怪	9052
來臨	9049
自動波	9049
唔知點	9048
意向	9048
上來	9044
佛教	9040
校友	9040
書展	9038
機密	9038
做得	9037
珀	9037
好嘢	9036
徊	9036
儲錢	9034
西醫	9033
交叉	9032
落樓	9030
輻	9030
不准	9029
執教	9026
壞事	9026
本事	9023
鋼琴	9021
荊	9019
格局	9018
絮	9018
入場費	9017
樓齡	9015
自己友	9015
把口	9014
邊有	9014
早晨	9013
大摩	9009
續集	9008
氣候	9005
出示	9003
石屎	9003
遠遠	9002
俾錢	8998
貪心	8992
機動	8978
貼近	8967
甦	8965
便利	8964
特徵	8964
簽訂	8964
手下	8959
身體健康	8959
清白	8958
後尾	8957
舉起	8954
剋	8952
對台	8951
不符	8949
去馬	8947
界別	8944
重拾	8944
賣家	8943
爆煲	8940
真係有	8940
銀紙	8940
貼身	8939
教導	8938
有型	8938
打招呼	8937
分拆	8935
不勝	8934
目的地	8934
母公司	8931
所致	8930
炒賣	8929
依法	8927
保費	8927
含有	8922
出錢	8921
單打	8917
壓迫	8917
四季	8916
喔	8915
離岸	8910
一模一樣	8909
唔駛	8907
多年	8907
徘徊	8905
索取	8902
中山	8897
北美	8896
塔利班	8894
崖	8893
再生	8888
幾咁	8888
剛才	8886
嗯	8884
招標	8884
戰勝	8882
有空	8882
升職	8880
舉例	8879
抵抗	8876
犯規	8876
大家樂	8875
列明	8871
挑選	8871
獨有	8871
佢就	8869
套餐	8869
俬	8868
都似	8867
催淚	8865
出境	8863
知名度	8859
三個	8852
做戲	8852
安樂	8849
十幾	8846
備用	8839
最大	8839
本錢	8839
個名	8838
平穩	8837
每逢	8836
保育	8835
抬頭	8832
探員	8831
傳染病	8830
陪同	8830
幫你	8829
覺得佢	8829
浙	8826
欽	8824
入到	8823
司徒	8822
消除	8822
天線	8820
停工	8819
手工	8819
媛	8815
短裙	8812
突然間	8811
話晒	8810
尚有	8808
壘	8807
杭	8806
呢隻	8805
両	8802
表面上	8801
荔枝	8799
農業	8797
批判	8795
艱難	8792
遼	8791
辦公	8787
樓宇	8786
陋	8785
書記	8784
碩士	8780
創立	8779
戰果	8779
佢話	8776
納税人	8776
如果唔	8774
車門	8774
手提	8773
銀牌	8772
口頭	8771
最為	8767
貨物	8767
源自	8766
奧地利	8762
頓時	8757
湖南	8754
滋味	8753
外觀	8751
自助	8751
稻	8750
樣貌	8744
專門店	8743
㖭	8739
畫畫	8739
變形	8738
恤衫	8737
抽獎	8737
死撐	8737
妓女	8734
緣份	8731
馬力	8729
擔當	8728
遺傳	8728
手動	8727
搗	8726
港產	8725
開放式	8720
鞏	8719
主線	8718
唱好	8718
外幣	8718
儀器	8717
引渡	8712
退款	8711
巧合	8710
港豬	8707
焦慮	8706
炒作	8704
又好	8701
中位數	8700
泵	8694
屁股	8692
證件	8691
花旗	8686
骨折	8686
眾籌	8683
手槍	8682
教徒	8682
智力	8682
腸胃	8682
國慶	8680
食屎	8680
幾點	8679
櫈	8678
祿	8677
沙漠	8676
音樂會	8673
微軟	8671
口音	8668
港英	8666
找數	8664
水份	8657
偶爾	8652
經已	8644
調動	8640
我同	8638
具備	8637
疫症	8632
加重	8631
相當於	8631
衣物	8628
阿爸	8628
奈何	8627
線上	8627
威爾斯	8626
瓷	8624
絨	8624
曖	8623
期限	8623
初戀	8621
開啟	8619
馬拉松	8618
造就	8616
浸大	8615
証	8615
社長	8610
洋葱	8608
行內	8607
高空	8606
出價	8604
薯片	8603
穿過	8601
旗艦	8600
厘米	8599
飯盒	8597
四處	8595
新西蘭	8595
掃貨	8593
愉快	8591
藍籌	8585
袱	8584
我見	8583
譬	8582
輕鐵	8582
截止	8581
珍貴	8578
警區	8577
天津	8576
還原	8575
莫斯科	8574
悲觀	8573
審議	8567
優秀	8566
殘酷	8566
烹	8564
哮	8563
鍛	8563
睇過	8562
巨頭	8561
美洲	8561
人妻	8558
行駛	8558
甜蜜	8555
克羅地亞	8554
乘機	8549
亂噏	8549
原吿	8542
無懼	8541
一帶一路	8539
死刑	8536
他日	8535
快閃	8534
體質	8534
重要性	8531
得手	8530
有餘	8530
睇怕	8529
分成	8528
到處	8528
貴族	8527
每個	8526
但佢	8525
達人	8524
小子	8521
平息	8520
女皇	8519
掌聲	8519
狸	8519
得你	8517
高見	8517
對不起	8516
地理	8515
誘惑	8511
麻雀	8511
薯仔	8510
杆	8509
鎖匙	8509
電費	8508
召集人	8506
人名	8501
歷來	8500
男神	8500
怪獸	8499
游説	8499
羅湖	8499
階級	8499
平凡	8498
改編	8497
識到	8496
外傭	8495
合同	8491
點解唔	8489
波圖	8488
合力	8483
忽視	8481
珮	8479
爭氣	8477
取勝	8476
標語	8473
擺放	8472
生長	8471
療程	8471
極力	8470
指甲	8469
減薪	8469
𨋢	8469
性命	8464
覆診	8462
何文田	8461
雞翼	8460
鯉	8459
出力	8455
反轉	8454
金句	8450
企硬	8446
倪	8446
台獨	8444
爆破	8439
矣	8439
人次	8438
要做	8434
締	8431
十年	8427
燃燒	8425
防護	8425
停課	8423
含量	8423
大使館	8423
溢價	8421
光輝	8420
心事	8419
我自己	8418
起點	8415
天價	8414
影視	8409
荔枝角	8408
日夜	8407
事物	8405
投機	8404
亞太	8399
斟	8397
時分	8397
類別	8396
食嘢	8395
高地	8395
激光	8394
解僱	8394
賽程	8394
街邊	8393
院校	8393
亮相	8391
華麗	8391
額頭	8389
婚紗	8385
相繼	8383
新娘	8381
違約	8381
目睹	8377
傢俬	8374
酵	8371
我睇	8370
中文大學	8369
下游	8367
拘留	8367
泌	8367
護膚	8361
達標	8360
醉酒	8360
同伴	8358
中上	8357
不顧	8355
菁	8354
兩份	8351
鴿	8351
同鄉	8350
綵	8349
上庭	8348
表決	8347
遺體	8346
一個月	8345
形狀	8345
抵買	8345
測量	8345
護航	8344
火花	8342
名宿	8341
灼	8337
車行	8337
天文	8335
血腥	8333
罪案	8332
一句	8331
唔覺	8331
咁好	8330
栗	8329
跑馬地	8329
八強	8326
恕	8326
修復	8321
回去	8321
輻射	8320
醃	8319
禪	8317
蔬菜	8317
肚餓	8316
中藥	8315
何必	8315
成名	8315
靠近	8315
指點	8314
理所當然	8314
筆記	8312
非法集結	8312
判監	8311
打卡	8309
飛起	8309
真理	8306
外牆	8304
運動場	8304
探訪	8302
財物	8302
偶然	8299
地利	8298
亂咁	8291
搬走	8290
蘿蔔	8289
指正	8288
逮	8288
哥倫比亞	8287
政見	8284
足本	8282
預留	8281
頂多	8280
示意	8278
義士	8277
暴雨	8270
小童	8267
掛牌	8266
失明	8265
長沙	8264
單方面	8262
謹慎	8262
踩單車	8261
善良	8258
我真係	8256
通通	8255
撓	8252
制訂	8249
誤解	8248
咁耐	8245
定點	8245
為首	8244
服用	8243
毓	8243
殆	8241
領事	8241
功力	8240
深深	8237
平方呎	8235
擂台	8235
墮樓	8233
爵士	8233
自用	8233
武士	8229
留學生	8228
冀	8227
叫人	8223
電線	8222
簡稱	8221
乘坐	8218
千祈	8218
瓊	8218
變數	8217
性騷擾	8215
動搖	8213
噩	8213
繁殖	8210
擱	8208
叫停	8193
捐贈	8193
觀賞	8193
放火	8190
一條	8189
老化	8187
抑鬱症	8186
吸煙	8185
出問題	8184
終結	8184
公帑	8181
大狀	8179
次序	8178
兩老	8174
會計師	8174
賣相	8174
尖叫	8169
下晝	8167
完全唔	8167
自認	8167
剎	8166
已經係	8166
保密	8163
初初	8163
大球場	8163
禁制令	8161
預算案	8161
海濱	8158
譬如	8158
買嘢	8158
陪審團	8158
勝在	8156
係好撚	8154
上課	8153
邊啲	8153
下身	8151
中一	8148
過時	8147
車廠	8146
銀色	8146
寫字	8144
沃	8144
特性	8142
邊位	8142
重重	8142
天份	8141
區區	8140
戒備	8140
唔住	8139
懷舊	8139
生育	8138
開賽	8138
聽話	8136
遺書	8135
主攻	8132
溺	8132
暫緩	8131
傾偈	8130
辦理	8130
求醫	8125
自卑	8124
所以我	8122
犯人	8121
剝奪	8118
銜	8118
筷	8117
我都唔	8115
剝削	8114
男星	8114
噪音	8112
正氣	8112
升降	8111
司法覆核	8111
彌補	8110
調節	8109
啩	8107
後衞	8107
流亡	8107
傳單	8106
差點	8105
手感	8101
阿妹	8097
打邊爐	8094
金剛	8093
周街	8089
打理	8089
面部	8089
頻頻	8088
某程度	8084
居多	8083
海水	8083
報仇	8081
質量	8081
戲劇	8079
謊言	8076
享用	8075
運送	8075
不知幾	8074
冷戰	8073
花費	8072
步驟	8071
壤	8068
橙色	8068
為生	8068
評審	8065
像素	8064
減持	8064
籃板	8063
某程度上	8059
百姓	8058
怪物	8056
試驗	8056
你自己	8055
全部都	8054
揪	8054
鈕	8053
交往	8051
月亮	8051
北方	8046
台幣	8044
猜測	8040
興起	8040
野豬	8037
割席	8035
度高	8035
書包	8035
其實都	8032
署長	8032
高院	8032
逝世	8029
人肉	8027
姣	8027
壓抑	8026
警棍	8025
落台	8023
頭頂	8023
高等法院	8023
大專	8022
流通	8019
洗黑錢	8018
曖昧	8017
觀光	8015
香味	8014
廢除	8012
誡	8012
心底	8008
追星	8004
戰友	8002
禁令	8001
射擊	8000
有問題	8000
精品	7999
開台	7998
剷	7997
對戰	7997
搞錯	7997
摔	7993
撕裂	7991
狀元	7990
咁快	7988
今後	7986
擴展	7986
轉工	7986
逐一	7985
黑客	7983
港口	7981
落敗	7981
改用	7976
救出	7976
企鵝	7974
實地	7974
提堂	7972
證監會	7967
光榮	7966
匈	7965
重創	7964
入主	7962
唐樓	7961
西部	7961
簾	7959
噹	7957
痺	7953
珠海	7952
任由	7951
設置	7950
強度	7947
嘉年華	7944
郵寄	7942
你想	7941
先啦	7941
毀滅	7940
液體	7936
伯伯	7935
斂	7931
鞏固	7931
聽説	7930
又冇	7929
寓所	7928
鼓吹	7926
頭暈	7924
頃	7923
入伙	7922
課室	7922
驗證	7922
事務所	7919
手掌	7919
搞大	7919
促請	7916
證供	7916
猶太	7914
要用	7913
外來	7912
案底	7912
乜人	7911
妨礙	7910
嫻	7910
拱	7907
教科書	7907
港紙	7907
硬淨	7905
收手	7903
相隔	7902
兩公婆	7901
璇	7898
鰂	7897
高分	7896
樺	7895
腦袋	7895
馬達	7893
召集	7887
冷淡	7884
出賽	7884
估價	7883
吖嘛	7883
度假	7883
上址	7881
自在	7881
便衣	7874
多野	7871
投稿	7871
俱樂部	7868
八號	7866
睇佢	7866
定出	7864
小時候	7863
抄襲	7863
挨	7863
熔	7863
使館	7862
人造	7861
引爆	7861
推測	7860
訂立	7859
抽籤	7857
東海	7856
騎劫	7856
串謀	7854
滋擾	7853
黃昏	7853
籮	7851
開刀	7850
高峯期	7850
咪得	7848
領土	7848
為重	7846
列出	7845
往來	7845
生理	7845
我又	7844
保濕	7841
難做	7840
嚿	7838
致力	7838
嚴峻	7836
都算	7835
言語	7834
多過	7833
收成	7830
電動車	7830
得返	7828
印花	7827
審判	7826
順手	7818
嚮	7815
何不	7814
無論如何	7813
跑道	7813
過氣	7813
辣椒	7812
饒	7812
單刀	7811
配備	7810
學員	7808
我要	7807
捧場	7806
蓬	7806
暗中	7805
大和	7800
睇你	7800
季度	7799
旅館	7799
維他命	7799
直覺	7797
信徒	7795
體現	7793
柚	7792
賭王	7792
跣	7792
話你	7791
話係	7789
浙江	7788
復活節	7787
壺	7785
私有化	7785
黑面	7781
同盟	7780
處方	7779
包袱	7776
旅行團	7776
有禮	7776
野生	7772
外遊	7771
提款	7770
罪犯	7770
包尾	7767
一開始	7765
口交	7765
海灘	7763
農夫	7763
自由黨	7759
搜集	7758
睇錯	7758
追數	7758
警司	7757
上層	7756
網購	7753
現行	7752
前方	7751
禁制	7751
講過	7751
愛滋	7746
高温	7745
基督	7743
調味	7742
峙	7741
削減	7740
呃人	7740
唔做	7740
海南	7739
連線	7738
門市	7737
第時	7736
講得	7736
實物	7733
壽命	7732
住屋	7728
餐飲	7725
黃埔	7725
收到風	7724
高呼	7724
鰂魚涌	7723
用緊	7722
分身	7721
窗口	7721
繁榮	7720
有幾多	7719
開户	7717
人稱	7714
董事會	7714
公營	7712
特意	7712
走佬	7711
視力	7709
冷血	7707
煥	7707
尖沙咀	7701
切勿	7700
深信	7700
牙齒	7700
單人	7699
合成	7697
猶豫	7696
創下	7695
説服力	7692
唱片公司	7690
長途	7688
停電	7687
夏日	7684
黛	7684
沉迷	7682
蓆	7680
荷李活	7677
君子	7673
後門	7672
短缺	7672
路軌	7667
單程	7665
板塊	7663
中性	7662
陰謀論	7662
覺得好	7659
下個	7657
騙徒	7655
基督徒	7654
有行	7654
禿	7653
干涉	7652
指摘	7652
每次	7652
八婆	7650
延誤	7649
深切	7647
風光	7646
廢青	7642
張開	7642
會合	7642
行家	7642
乸	7641
改進	7640
維權	7640
上漲	7638
節省	7638
霾	7634
要睇	7632
糖尿病	7628
前妻	7625
性愛	7625
散熱	7624
衍生	7623
房子	7622
獎牌	7620
友情	7618
交手	7617
失禮	7614
捕捉	7613
班次	7612
公升	7611
旨在	7610
視頻	7609
盡情	7606
女權	7604
理智	7604
長官	7604
官媒	7603
港九	7602
完畢	7596
密集	7596
食煙	7594
票數	7593
上會	7592
時任	7592
一族	7591
札	7591
圍繞	7589
蔽	7585
小腿	7584
花絮	7584
白白	7582
如果係	7581
特點	7580
北歐	7579
撰寫	7579
沒收	7578
猝	7577
兩年	7576
先前	7575
迫使	7575
市道	7574
執到	7573
夠鐘	7572
穿越	7571
人力	7567
陳雲	7567
親切	7566
跟足	7562
屌佢	7560
電競	7560
